Ticks, P1Time, P2Time, P3Time, TotalTime, Requests, Regions, Players, Rounds, HasQuest, Replys
3816961629, 701, 0, 358, 1062, 1430, 9, 500, 14, 1, 7000
3816962691, 700, 0, 350, 1053, 1303, 9, 500, 14, 1, 7000
3816963744, 700, 1, 351, 1052, 1395, 9, 500, 14, 1, 7000
3816964796, 701, 0, 355, 1059, 1368, 9, 500, 14, 1, 7000
3816965855, 700, 0, 355, 1055, 1350, 9, 500, 14, 1, 7000
3816966911, 700, 0, 358, 1059, 1349, 9, 500, 14, 1, 7000
3816967970, 700, 0, 356, 1056, 1367, 9, 500, 14, 1, 7000
3816969026, 701, 0, 363, 1064, 1398, 9, 500, 14, 1, 7000
3816970090, 700, 0, 357, 1057, 1302, 9, 500, 14, 1, 7000
3816971147, 700, 1, 361, 1064, 1422, 9, 500, 14, 1, 7000
3816972211, 700, 0, 359, 1059, 1358, 9, 500, 14, 1, 7000
3816973270, 702, 0, 356, 1060, 1314, 9, 500, 14, 1, 7000
3816974330, 700, 1, 357, 1074, 1373, 9, 500, 14, 1, 7000
3816975404, 700, 1, 356, 1060, 1339, 9, 500, 14, 1, 7000
3816976464, 700, 0, 366, 1069, 1263, 9, 500, 14, 1, 7000
3816977533, 700, 0, 362, 1062, 1339, 9, 500, 14, 1, 7000
3816978595, 700, 0, 353, 1055, 1325, 9, 500, 14, 1, 7000
3816979650, 700, 0, 351, 1051, 1365, 9, 500, 14, 1, 7000
3816980701, 700, 0, 349, 1049, 1317, 9, 500, 14, 1, 7000
3816981751, 700, 1, 349, 1052, 1405, 9, 500, 14, 1, 7000
3816982804, 700, 0, 347, 1050, 1401, 9, 500, 14, 1, 7000
3816983854, 700, 0, 349, 1053, 1340, 9, 500, 14, 1, 7000
3816984907, 700, 0, 349, 1051, 1340, 9, 500, 14, 1, 7000
3816985958, 701, 0, 350, 1051, 1305, 9, 500, 14, 1, 7000
3816987009, 701, 0, 351, 1053, 1352, 9, 500, 14, 1, 7000
3816988062, 700, 0, 359, 1060, 1349, 9, 500, 14, 1, 7000
3816989122, 701, 0, 352, 1054, 1311, 9, 500, 14, 1, 7000
3816990176, 701, 0, 367, 1070, 1318, 9, 500, 14, 1, 7000
3816991246, 700, 1, 356, 1057, 1337, 9, 500, 14, 1, 7000
3816992303, 700, 0, 356, 1060, 1300, 9, 500, 14, 1, 7000
3816993364, 700, 1, 354, 1058, 1355, 9, 500, 14, 1, 7000
3816994422, 700, 0, 356, 1057, 1456, 9, 500, 14, 0, 7000
3816995479, 700, 0, 355, 1057, 1537, 9, 500, 14, 0, 7000
3816996536, 700, 1, 359, 1062, 1633, 9, 500, 14, 0, 7000
3816997598, 700, 0, 359, 1060, 1603, 9, 500, 14, 0, 7000
3816998658, 701, 0, 371, 1072, 1633, 9, 500, 14, 0, 7000
3816999730, 700, 0, 352, 1054, 1676, 9, 500, 14, 0, 7000
3817000784, 700, 0, 351, 1053, 1688, 9, 500, 14, 0, 7000
3817001837, 700, 0, 355, 1055, 1701, 9, 500, 14, 0, 7000
3817002892, 700, 1, 345, 1048, 1696, 9, 500, 14, 0, 7000
3817003940, 700, 1, 348, 1051, 1801, 9, 500, 14, 0, 7000
3817004991, 700, 0, 344, 1046, 1769, 9, 500, 14, 0, 7000
3817006037, 701, 0, 345, 1048, 1797, 9, 500, 14, 0, 7000
3817007085, 700, 0, 348, 1051, 1740, 9, 500, 14, 0, 7000
3817008136, 700, 0, 343, 1044, 1867, 9, 500, 14, 0, 7000
3817009180, 700, 0, 353, 1056, 1842, 9, 500, 14, 0, 7000
3817010236, 701, 0, 340, 1041, 1823, 9, 500, 14, 0, 7000
3817011277, 701, 2, 349, 1052, 1785, 9, 500, 14, 0, 7000
3817012329, 700, 0, 343, 1046, 1858, 9, 500, 14, 0, 7000
3817013376, 700, 0, 339, 1043, 1872, 9, 500, 14, 0, 7000
3817014419, 700, 0, 343, 1045, 1841, 9, 500, 14, 1, 7000
3817015464, 700, 0, 358, 1058, 1790, 9, 500, 14, 1, 7000
3817016523, 700, 0, 359, 1061, 1904, 9, 500, 14, 1, 7000
3817017584, 700, 0, 359, 1059, 1902, 9, 500, 14, 1, 7000
3817018643, 701, 0, 345, 1049, 1904, 9, 500, 14, 1, 7000
3817019692, 700, 0, 344, 1047, 1789, 9, 500, 14, 1, 7000
3817020739, 700, 0, 356, 1057, 1860, 9, 500, 14, 1, 7000
3817021796, 700, 0, 338, 1039, 1811, 9, 500, 14, 1, 7000
3817022835, 700, 0, 340, 1041, 1826, 9, 500, 14, 1, 7000
3817023876, 701, 1, 354, 1056, 1746, 9, 500, 14, 1, 7000
3817024932, 700, 0, 332, 1035, 1819, 9, 500, 14, 1, 7000
3817025967, 700, 0, 346, 1047, 1817, 9, 500, 14, 1, 7000
3817027014, 700, 0, 350, 1052, 1828, 9, 500, 14, 1, 7000
3817028066, 700, 1, 333, 1035, 1769, 9, 500, 14, 1, 7000
3817029101, 700, 0, 336, 1037, 1694, 9, 500, 14, 1, 7000
3817030138, 700, 0, 334, 1034, 1724, 9, 500, 14, 1, 7000
3817031172, 700, 0, 335, 1036, 1692, 9, 500, 14, 1, 7000
3817032208, 701, 0, 336, 1038, 1706, 9, 500, 14, 1, 7000
3817033246, 700, 0, 336, 1036, 1719, 9, 500, 14, 1, 7000
3817034282, 700, 0, 338, 1038, 1715, 9, 500, 14, 1, 7000
3817035320, 700, 0, 337, 1038, 1694, 9, 500, 14, 1, 7000
3817036358, 700, 1, 334, 1035, 1674, 9, 500, 14, 1, 7000
3817037393, 700, 0, 328, 1031, 1673, 9, 500, 14, 1, 7000
3817038424, 700, 0, 332, 1032, 1636, 9, 500, 14, 1, 7000
3817039456, 700, 0, 329, 1031, 1692, 9, 500, 14, 1, 7000
3817040488, 700, 0, 332, 1034, 1625, 9, 500, 14, 1, 7000
3817041522, 700, 0, 334, 1034, 1594, 9, 500, 14, 1, 7000
3817042556, 700, 0, 331, 1031, 1638, 9, 500, 14, 1, 7000
3817043588, 700, 0, 333, 1034, 1628, 9, 500, 14, 1, 7000
3817044622, 700, 0, 331, 1034, 1596, 9, 500, 14, 1, 7000
3817045656, 701, 0, 338, 1039, 1607, 9, 500, 14, 1, 7000
3817046695, 700, 0, 341, 1042, 1479, 9, 500, 14, 1, 7000
3817047737, 700, 0, 334, 1037, 1607, 9, 500, 14, 1, 7000
3817048774, 701, 0, 339, 1040, 1540, 9, 500, 14, 1, 7000
3817049814, 700, 0, 339, 1041, 1565, 9, 500, 14, 1, 7000
3817050855, 700, 0, 339, 1041, 1546, 9, 500, 14, 1, 7000
3817051896, 700, 0, 339, 1040, 1521, 9, 500, 14, 1, 7000
3817052936, 700, 1, 334, 1037, 1589, 9, 500, 14, 1, 7000
3817053973, 702, 0, 340, 1042, 1546, 9, 500, 14, 1, 7000
3817055015, 700, 0, 363, 1065, 1590, 9, 500, 14, 1, 7000
3817056080, 700, 0, 357, 1059, 1552, 9, 500, 14, 1, 7000
3817057139, 701, 0, 348, 1049, 1636, 9, 500, 14, 1, 7000
3817058189, 701, 0, 349, 1052, 1585, 9, 500, 14, 1, 7000
3817059241, 700, 0, 342, 1045, 1645, 9, 500, 14, 1, 7000
3817060286, 702, 0, 333, 1037, 1567, 9, 500, 14, 1, 7000
3817061323, 700, 0, 333, 1035, 1589, 9, 500, 14, 1, 7000
3817062358, 700, 0, 344, 1045, 1636, 9, 500, 14, 1, 7000
3817063403, 700, 0, 337, 1037, 1567, 9, 500, 14, 1, 7000
3817064440, 700, 0, 330, 1033, 1598, 9, 500, 14, 1, 7000
3817065473, 701, 0, 334, 1037, 1570, 9, 500, 14, 1, 7000
3817066510, 700, 0, 341, 1044, 1526, 9, 500, 14, 1, 7000
3817067554, 700, 0, 343, 1043, 1624, 9, 500, 14, 1, 7000
3817068597, 701, 0, 342, 1044, 1580, 9, 500, 14, 1, 7000
3817069641, 700, 0, 343, 1045, 1577, 9, 500, 14, 1, 7000
3817070686, 700, 0, 344, 1046, 1617, 9, 500, 14, 0, 7000
3817071732, 700, 0, 343, 1046, 1862, 9, 500, 14, 0, 7000
3817072778, 700, 0, 339, 1040, 1841, 9, 500, 14, 0, 7000
3817073818, 700, 0, 340, 1041, 1822, 9, 500, 14, 0, 7000
3817074859, 701, 0, 337, 1040, 1892, 9, 500, 14, 0, 7000
3817075899, 700, 0, 333, 1038, 1791, 9, 500, 14, 0, 7000
3817076937, 700, 0, 331, 1035, 1871, 9, 500, 14, 0, 7000
3817077972, 701, 0, 335, 1036, 1844, 9, 500, 14, 0, 7000
3817079008, 701, 0, 331, 1034, 1860, 9, 500, 14, 0, 7000
3817080042, 700, 0, 339, 1041, 1897, 9, 500, 14, 0, 7000
3817081083, 702, 0, 336, 1039, 1800, 9, 500, 14, 0, 7000
3817082122, 700, 0, 337, 1038, 1910, 9, 500, 14, 0, 7000
3817083160, 700, 0, 332, 1035, 1907, 9, 500, 14, 0, 7000
3817084195, 700, 1, 336, 1039, 1942, 9, 500, 14, 0, 7000
3817085234, 700, 0, 331, 1032, 1883, 9, 500, 14, 0, 7000
3817086266, 700, 0, 335, 1038, 1933, 9, 500, 14, 0, 7000
3817087304, 700, 0, 335, 1035, 1886, 9, 500, 14, 0, 7000
3817088339, 701, 0, 336, 1037, 1973, 9, 500, 14, 0, 7000
3817089376, 700, 1, 335, 1038, 1956, 9, 500, 14, 0, 7000
3817090414, 700, 0, 347, 1048, 2051, 9, 500, 14, 1, 7000
3817091462, 700, 0, 341, 1046, 1942, 9, 500, 14, 1, 7000
3817092509, 700, 1, 337, 1038, 1877, 9, 500, 14, 1, 7000
3817093547, 700, 0, 331, 1032, 1958, 9, 500, 14, 1, 7000
3817094579, 700, 0, 331, 1032, 1945, 9, 500, 14, 1, 7000
3817095611, 700, 0, 328, 1029, 1898, 9, 500, 14, 1, 7000
3817096641, 700, 0, 333, 1033, 1879, 9, 500, 14, 1, 7000
3817097674, 700, 0, 332, 1033, 1788, 9, 500, 14, 1, 7000
3817098708, 700, 1, 334, 1035, 1703, 9, 500, 14, 1, 7000
3817099743, 700, 1, 325, 1029, 1719, 9, 500, 14, 1, 7000
3817100772, 700, 0, 331, 1033, 1689, 9, 500, 14, 1, 7000
3817101805, 700, 1, 324, 1027, 1621, 9, 500, 14, 1, 7000
3817102832, 700, 0, 329, 1030, 1626, 9, 500, 14, 1, 7000
3817103862, 700, 1, 356, 1060, 1618, 9, 500, 14, 1, 7000
3817104922, 700, 0, 349, 1050, 1699, 9, 500, 14, 1, 7000
3817105973, 700, 0, 345, 1047, 1638, 9, 500, 14, 1, 7000
3817107020, 701, 0, 349, 1050, 1700, 9, 500, 14, 1, 7000
3817108070, 700, 0, 342, 1044, 1613, 9, 500, 14, 1, 7000
3817109114, 701, 0, 337, 1039, 1627, 9, 500, 14, 1, 7000
3817110153, 701, 0, 338, 1041, 1659, 9, 500, 14, 1, 7000
3817111194, 701, 0, 336, 1038, 1588, 9, 500, 14, 1, 7000
3817112232, 701, 1, 333, 1036, 1659, 9, 500, 14, 1, 7000
3817113268, 701, 0, 335, 1036, 1592, 9, 500, 14, 1, 7000
3817114304, 700, 1, 333, 1036, 1535, 9, 500, 14, 1, 7000
