Ticks, P1Time, P2Time, P3Time, TotalTime, Requests, Regions, Players, Rounds, HasQuest, Replys
3815933068, 700, 0, 13, 1027, 59, 9, 12, 14, 1, 163
3815934095, 701, 0, 10, 1039, 49, 9, 11, 14, 1, 146
3815935134, 702, 0, 10, 1031, 47, 9, 10, 14, 1, 134
3815936165, 700, 0, 11, 1037, 45, 9, 9, 14, 1, 118
3815937202, 701, 0, 9, 1042, 38, 9, 7, 14, 1, 98
3815938244, 700, 0, 11, 1041, 34, 9, 7, 14, 1, 98
3815939285, 701, 0, 10, 1042, 30, 9, 7, 14, 1, 82
3815940327, 700, 0, 5, 1043, 25, 9, 5, 14, 1, 70
3815941370, 700, 0, 7, 1039, 21, 9, 5, 14, 1, 58
3815942409, 700, 0, 4, 1049, 16, 9, 3, 14, 1, 42
3815943458, 700, 0, 11, 1050, 14, 9, 3, 14, 1, 42
3815944508, 700, 0, 7, 1045, 12, 9, 3, 14, 1, 37
3815945553, 700, 0, 4, 1070, 8, 9, 2, 14, 1, 20
3815946623, 700, 0, 2, 1050, 5, 9, 1, 14, 1, 14
3815947673, 700, 0, 1, 1051, 5, 9, 1, 14, 1, 14
3815948724, 700, 0, 3, 1050, 5, 9, 1, 14, 1, 14
3815949774, 702, 0, 1, 1062, 6, 9, 1, 14, 1, 14
3815950836, 702, 0, 5, 1057, 5, 9, 1, 14, 1, 14
3815951893, 701, 0, 3, 1068, 4, 9, 1, 14, 1, 12
3815952961, 700, 0, 0, 1067, 0, 9, 0, 14, 1, 0
3815954028, 700, 0, 0, 1065, 0, 9, 0, 14, 1, 0
3815955093, 701, 0, 0, 1053, 0, 9, 0, 14, 1, 0
3815956146, 702, 0, 0, 1068, 0, 9, 0, 14, 1, 0
3815957214, 700, 0, 0, 1057, 0, 9, 0, 14, 1, 0
3815958271, 700, 0, 0, 1054, 0, 9, 0, 14, 1, 0
3815959325, 701, 0, 0, 1059, 0, 9, 0, 14, 1, 0
3815960384, 701, 0, 0, 1065, 0, 9, 0, 14, 1, 0
3815961449, 700, 0, 0, 1057, 0, 9, 0, 14, 1, 0
3815962506, 700, 0, 0, 1066, 0, 9, 0, 14, 1, 0
3815963572, 701, 0, 0, 1060, 0, 9, 0, 14, 1, 0
3815964632, 701, 0, 0, 1062, 0, 9, 0, 14, 1, 0
3815965694, 700, 0, 0, 1064, 0, 9, 0, 14, 1, 0
3815966758, 700, 0, 0, 1064, 0, 9, 0, 14, 1, 0
3815967822, 700, 0, 0, 1065, 0, 9, 0, 14, 1, 0
3815968887, 701, 0, 0, 1066, 0, 9, 0, 14, 1, 0
3815969953, 701, 0, 0, 1069, 0, 9, 0, 14, 1, 0
3815971022, 700, 0, 0, 1066, 0, 9, 0, 14, 1, 0
3815972088, 701, 0, 0, 1065, 0, 9, 0, 14, 1, 0
3815973153, 700, 0, 0, 1068, 0, 9, 0, 14, 1, 0
3815974221, 700, 0, 0, 1065, 0, 9, 0, 14, 0, 0
3815975286, 701, 0, 0, 1063, 0, 9, 0, 14, 0, 0
3815976349, 700, 0, 0, 1060, 0, 9, 0, 14, 0, 0
3815977409, 700, 0, 0, 1057, 0, 9, 0, 14, 0, 0
3815978466, 701, 0, 0, 1051, 0, 9, 0, 14, 0, 0
3815979518, 702, 0, 0, 1053, 0, 9, 0, 14, 0, 0
3815980571, 701, 0, 1, 1052, 0, 9, 0, 14, 0, 0
3815981623, 701, 0, 0, 1050, 0, 9, 0, 14, 0, 0
3815982673, 702, 0, 0, 1045, 0, 9, 0, 14, 0, 0
3815983718, 702, 0, 0, 1055, 0, 9, 0, 14, 0, 0
3815984773, 700, 0, 0, 1048, 0, 9, 0, 14, 0, 0
3815985821, 700, 0, 0, 1043, 0, 9, 0, 14, 0, 0
3815986864, 701, 0, 0, 1046, 0, 9, 0, 14, 0, 0
3815987910, 700, 0, 0, 1055, 0, 9, 0, 14, 0, 0
3815988965, 701, 0, 0, 1042, 0, 9, 0, 14, 0, 0
3815990007, 700, 0, 0, 1041, 0, 9, 0, 14, 0, 0
3815991048, 701, 0, 0, 1059, 0, 9, 0, 14, 0, 0
3815992107, 701, 0, 0, 1057, 0, 9, 0, 14, 0, 0
3815993165, 700, 0, 0, 1041, 0, 9, 0, 14, 0, 0
3815994206, 700, 0, 1, 1060, 0, 9, 0, 14, 1, 0
3815995266, 702, 0, 0, 1045, 0, 9, 0, 14, 1, 0
3815996311, 702, 0, 0, 1047, 0, 9, 0, 14, 1, 0
3815997358, 700, 0, 0, 1048, 0, 9, 0, 14, 1, 0
3815998406, 701, 0, 0, 1041, 0, 9, 0, 14, 1, 0
3815999447, 701, 0, 0, 1058, 0, 9, 0, 14, 1, 0
3816000505, 700, 0, 0, 1041, 0, 9, 0, 14, 1, 0
3816001546, 700, 0, 0, 1042, 0, 9, 0, 14, 1, 0
3816002588, 700, 0, 0, 1038, 0, 9, 0, 14, 1, 0
3816003626, 700, 0, 0, 1043, 0, 9, 0, 14, 1, 0
3816004669, 701, 0, 0, 1040, 0, 9, 0, 14, 1, 0
3816005709, 701, 0, 0, 1036, 0, 9, 0, 14, 1, 0
3816006745, 701, 0, 0, 1041, 0, 9, 0, 14, 1, 0
3816007786, 702, 0, 0, 1047, 0, 9, 0, 14, 1, 0
3816008833, 702, 0, 0, 1063, 0, 9, 0, 14, 1, 0
3816009896, 700, 0, 0, 1045, 0, 9, 0, 14, 1, 0
3816010941, 700, 0, 0, 1042, 0, 9, 0, 14, 1, 0
3816011983, 700, 0, 0, 1043, 0, 9, 0, 14, 1, 0
3816013026, 701, 0, 0, 1048, 0, 9, 0, 14, 1, 0
3816014074, 701, 0, 0, 1044, 0, 9, 0, 14, 1, 0
3816015118, 701, 0, 0, 1039, 0, 9, 0, 14, 1, 0
3816016157, 701, 0, 0, 1044, 0, 9, 0, 14, 1, 0
3816017201, 701, 0, 0, 1046, 0, 9, 0, 14, 1, 0
3816018247, 700, 0, 0, 1045, 0, 9, 0, 14, 1, 0
3816019292, 702, 0, 0, 1051, 0, 9, 0, 14, 1, 0
3816020343, 701, 0, 0, 1049, 0, 9, 0, 14, 1, 0
3816021392, 700, 0, 0, 1057, 0, 9, 0, 14, 1, 0
3816022449, 700, 0, 0, 1060, 0, 9, 0, 14, 1, 0
3816023509, 700, 0, 0, 1075, 0, 9, 0, 14, 1, 0
3816024584, 700, 0, 0, 1053, 0, 9, 0, 14, 1, 0
3816025637, 700, 0, 0, 1073, 0, 9, 0, 14, 1, 0
3816026710, 701, 0, 0, 1057, 0, 9, 0, 14, 1, 0
3816027767, 700, 0, 0, 1065, 0, 9, 0, 14, 1, 0
3816028832, 702, 0, 0, 1063, 0, 9, 0, 14, 1, 0
3816029896, 701, 0, 0, 1071, 0, 9, 0, 14, 1, 0
3816030967, 701, 0, 0, 1058, 0, 9, 0, 14, 1, 0
3816032025, 701, 0, 0, 1056, 0, 9, 0, 14, 1, 0
3816033081, 700, 0, 0, 1067, 0, 9, 0, 14, 1, 0
3816034148, 701, 0, 0, 1055, 0, 9, 0, 14, 1, 0
3816035203, 701, 0, 0, 1062, 0, 9, 0, 14, 1, 0
3816036265, 701, 0, 0, 1062, 0, 9, 0, 14, 1, 0
3816037327, 701, 0, 0, 1054, 0, 9, 0, 14, 1, 0
3816038381, 701, 0, 0, 1056, 0, 9, 0, 14, 1, 0
3816039437, 700, 0, 0, 1056, 0, 9, 0, 14, 1, 0
3816040493, 702, 0, 0, 1059, 0, 9, 0, 14, 1, 0
3816041552, 700, 0, 0, 1054, 0, 9, 0, 14, 1, 0
3816042606, 700, 0, 0, 1054, 0, 9, 0, 14, 1, 0
3816043660, 701, 0, 0, 1064, 0, 9, 0, 14, 1, 0
3816044724, 700, 0, 0, 1051, 0, 9, 0, 14, 1, 0
3816045775, 700, 0, 0, 1056, 0, 9, 0, 14, 1, 0
3816046831, 700, 0, 0, 1057, 0, 9, 0, 14, 1, 0
3816047888, 700, 0, 0, 1055, 0, 9, 0, 14, 1, 0
3816048943, 700, 0, 0, 1072, 0, 9, 0, 14, 1, 0
3816050015, 700, 0, 0, 1073, 0, 9, 0, 14, 1, 0
3816051088, 700, 0, 0, 1068, 0, 9, 0, 14, 1, 0
3816052156, 700, 0, 0, 1062, 0, 9, 0, 14, 1, 0
3816053218, 650, 0, 0, 1002, 0, 9, 0, 13, 1, 0
3816054220, 700, 0, 0, 1042, 0, 9, 0, 14, 1, 0
3816055262, 700, 0, 0, 1055, 0, 9, 0, 14, 1, 0
3816056317, 700, 0, 0, 1057, 0, 9, 0, 14, 1, 0
3816057374, 701, 0, 0, 1051, 0, 9, 0, 14, 1, 0
3816058425, 700, 0, 0, 1044, 0, 9, 0, 14, 1, 0
3816059469, 700, 0, 0, 1044, 0, 9, 0, 14, 1, 0
3816060513, 700, 0, 0, 1037, 0, 9, 0, 14, 1, 0
3816061551, 700, 0, 0, 1042, 0, 9, 0, 14, 1, 0
3816062593, 700, 0, 0, 1042, 0, 9, 0, 14, 1, 0
3816063635, 700, 0, 0, 1037, 0, 9, 0, 14, 1, 0
3816064672, 700, 0, 0, 1036, 0, 9, 0, 14, 0, 0
