Ticks, P1Time, P2Time, P3Time, TotalTime, Requests, Regions, Players, Rounds, HasQuest, Replys
3820244839, 800, 0, 102, 1007, 433, 10, 89, 16, 1, 1397
3820245846, 850, 0, 108, 1048, 442, 10, 89, 17, 1, 1497
3820246894, 850, 0, 110, 1044, 441, 10, 88, 17, 1, 1489
3820247938, 850, 0, 106, 1045, 421, 10, 87, 17, 1, 1454
3820248983, 851, 0, 103, 1049, 408, 10, 86, 17, 1, 1435
3820250032, 852, 0, 102, 1047, 429, 10, 84, 17, 1, 1410
3820251079, 851, 0, 95, 1045, 396, 10, 82, 17, 1, 1373
3820252124, 851, 0, 104, 1055, 397, 10, 81, 17, 1, 1360
3820253179, 851, 0, 93, 1057, 379, 10, 80, 17, 1, 1336
3820254236, 801, 0, 89, 1003, 369, 10, 79, 16, 1, 1243
3820255239, 800, 0, 94, 1004, 361, 10, 78, 16, 1, 1244
3820256244, 851, 0, 92, 1053, 372, 10, 77, 17, 1, 1275
3820257297, 850, 0, 102, 1063, 386, 10, 76, 17, 1, 1272
3820258360, 801, 0, 89, 1007, 357, 10, 75, 16, 1, 1195
3820259367, 801, 0, 93, 1023, 345, 10, 75, 16, 1, 1179
3820260390, 851, 0, 81, 1062, 364, 10, 73, 17, 1, 1225
3820261452, 801, 0, 78, 1002, 335, 10, 74, 16, 1, 1152
3820262454, 801, 0, 96, 1014, 348, 10, 74, 16, 1, 1172
3820263468, 801, 0, 84, 1002, 340, 10, 73, 16, 1, 1150
3820264470, 800, 0, 86, 1010, 332, 10, 72, 16, 1, 1149
3820265480, 802, 0, 84, 1015, 342, 10, 72, 16, 1, 1138
3820266495, 800, 0, 87, 1016, 339, 10, 71, 16, 1, 1133
3820267512, 801, 0, 82, 1006, 329, 10, 71, 16, 1, 1125
3820268518, 801, 0, 83, 1015, 336, 10, 71, 16, 1, 1127
3820269533, 801, 0, 84, 1019, 340, 10, 71, 16, 1, 1112
3820270552, 801, 0, 79, 1024, 334, 10, 70, 16, 1, 1113
3820271576, 802, 0, 85, 1028, 333, 10, 69, 16, 1, 1092
3820272604, 800, 0, 79, 1019, 319, 10, 67, 16, 1, 1069
3820273623, 800, 0, 81, 1022, 316, 10, 66, 16, 1, 1052
3820274646, 800, 0, 71, 1025, 314, 10, 64, 16, 1, 1015
3820275671, 802, 0, 67, 1031, 303, 10, 63, 16, 1, 1002
3820276702, 800, 0, 73, 1034, 296, 10, 63, 16, 1, 996
3820277736, 800, 0, 72, 1032, 308, 10, 63, 16, 1, 977
3820278769, 800, 0, 78, 1044, 305, 10, 63, 16, 1, 991
3820279813, 801, 0, 75, 1039, 299, 10, 63, 16, 1, 986
3820280852, 801, 0, 71, 1045, 299, 10, 62, 16, 1, 986
3820281897, 801, 0, 78, 1041, 296, 10, 62, 16, 1, 969
3820282938, 800, 0, 69, 1047, 279, 10, 59, 16, 1, 904
3820283986, 800, 0, 66, 1053, 266, 10, 54, 16, 1, 843
3820285039, 801, 0, 58, 1046, 251, 10, 52, 16, 1, 818
3820286085, 800, 0, 66, 1056, 251, 10, 51, 16, 1, 802
3820287141, 801, 0, 59, 1058, 249, 10, 49, 16, 1, 784
3820288199, 801, 0, 55, 1066, 240, 10, 49, 16, 1, 774
3820289266, 800, 0, 56, 1063, 235, 10, 48, 16, 1, 758
